is_entitled,0.9133074268355912,0.03594614358539694
ttl_login_days_l7,0.08014163855376209,1.0678382668389164
ttl_login_days_itd,0.0006458733051183304,1.8817039871672048
ttl_streams_l7,0.10777457952564913,2.5339732488361078
ttl_streams_itd,0.0035968389529997726,3.4890033419903377
streaming_profiles_l7,0.36932706662108516,0.7800190419959607
streaming_profiles_itd,0.7668317830962934,0.18001965904266282
general_streaming_profiles_l7,0.39912349256522617,0.722114566502241
general_streaming_profiles_itd,0.8503424921214622,-0.11061558403639982
kids_streaming_profiles_l7,0.6279386514451442,2.082538313984039
kids_streaming_profiles_itd,0.061095265346955224,6.530458681334506
streaming_devices_l7,0.005148148787137109,2.6454297506863567
streaming_devices_itd,0.009147104876489615,1.7191229229744476
ttl_stream_days_l7,0.4221284935171149,0.7144610790681405
ttl_stream_days_itd,0.013975443128520018,1.6688595966399822
ttl_stream_days_general_profiles_l7,0.44522886846362564,0.7738681120008195
ttl_stream_days_general_profiles_itd,0.06379742004097631,1.5179875400696208
ttl_stream_days_kids_profiles_l7,0.44342161569799243,3.867266759506771
ttl_stream_days_kids_profiles_itd,0.10256109787973741,7.697152121883111
ttl_stream_time_ms_l7,0.2093013351036991,1.7490691726388397
ttl_stream_time_ms_itd,0.0034768231132290654,3.1354794960999577
ttl_stream_time_general_profiles_ms_l7,0.24601350381503984,1.6348581086967684
ttl_stream_time_general_profiles_ms_itd,0.007492910566732325,2.8594027115772302
ttl_stream_time_kids_profiles_ms_l7,0.5249325407688877,4.221360435838606
ttl_stream_time_kids_profiles_ms_itd,0.06033852037626106,11.697642925639041
ttl_stream_time_web_ms_l7,0.012194317549368979,13.379589330066356
ttl_stream_time_web_ms_itd,0.03085601105308907,6.637152139156699
ttl_stream_time_mobile_ms_l7,0.8254806323428427,0.5274270736401299
ttl_stream_time_mobile_ms_itd,0.08121582137734278,3.0058880859723303
ttl_stream_time_connected_tv_ms_l7,0.39918570247248064,1.4393134492935555
tl_stream_time_connected_tv_ms_itd,0.02792124250409483,2.9637810792587205
days_since_last_stream,nan,-1.0389215850344136
ttl_login_days_l7_bin,0.0564717136001464,0.8667541950799995
ttl_login_days_itd_bin,nan,0.0
ttl_streams_l7_bin,0.07751263415816462,1.187667926323166
ttl_streams_itd_bin,0.09723752302259926,0.27629197409659856
general_streaming_profiles_l7_bin,0.10080573908558191,1.1178607975976806
general_streaming_profiles_itd_bin,0.07667194404482441,0.29733435908805284
kids_streaming_profiles_l7_bin,0.7023508021542092,1.5249495675390357
kids_streaming_profiles_itd_bin,0.10029660137875411,5.062248498098376
ttl_stream_time_web_ms_l7_bin,0.02700051834593762,6.278353053117547
ttl_stream_time_web_ms_itd_bin,0.20396174049260535,1.649704261838636
ttl_stream_time_mobile_ms_l7_bin,0.014967872004848766,3.0478274493885626
ttl_stream_time_mobile_ms_itd_bin,0.19933355839530534,0.7728879121970067
ttl_stream_time_connected_tv_ms_l7_bin,0.7883192160427976,0.24419310158279028
tl_stream_time_connected_tv_ms_itd_bin,0.04248039828706593,0.9615894847102568
days_since_last_stream_bin,0.13145557453883136,0.7130029862706833
